instance_id,quadrant,prediction_correct,metric_cost,metric_sparsity,metric_fidelity,metric_faithfulness_gap,metric_stability,metric_time_ms,metric_error
2835,FN,False,5055.674600007478,0.018518518518518517,0.2473747664220505,0.0986446686179332,0.0,,
2842,TN,True,14132.832839968614,0.018518518518518517,0.0865777355850269,0.004963666301031337,0.3571428571428571,,
2847,FN,False,8023.509399994509,0.018518518518518517,0.463968905900913,0.13295406740519,0.0,,
2885,TP,True,1367207.834122004,0.2037037037037037,0.4606304575802665,0.11306207540957425,0.43608439340994426,,
2889,TP,True,25565.597921027802,0.1388888888888889,0.3704960635636992,0.3710254262226385,0.39599173592388254,,
2891,TP,True,51396.991482935846,0.16666666666666666,0.21663977020727457,0.879067326898277,0.5500501166380816,,
2893,FN,False,5006.913499993971,0.018518518518518517,0.10907545112428202,0.03654932929994803,0.0,,
2896,FN,False,4003.9249999972526,0.018518518518518517,0.2257668501406759,0.027391047180438027,0.0,,
2900,TN,True,16305.62973790802,0.018518518518518517,0.23049994064908325,0.007741583394751103,0.49523809523809514,,
2906,TN,True,10267.948666005395,0.018518518518518517,0.05235051235802721,0.0014768074923606211,0.576190476190476,,
2923,FP,False,131124.82040000032,0.07407407407407407,0.6921803278338129,0.5757957935570828,0.0,,
2930,FP,False,65048.46510000061,0.037037037037037035,0.6465621177532453,0.4555297097194324,0.0,,
2937,FP,False,36030.97150000394,0.046296296296296294,0.784087601368277,0.6907029741387767,0.0,,
2948,FP,False,174709.43633187562,0.037037037037037035,0.7899381911719523,0.6193404891522554,0.4848595622651847,,
3002,FN,False,23043.038200004958,0.027777777777777776,0.2756415483254838,0.16814623512894272,0.0,,
3013,FN,False,4003.107099997578,0.018518518518518517,0.05181680174423091,0.01634412437336283,0.0,,
3026,TP,True,142489.98945392668,0.037037037037037035,0.763799120121726,0.6918263592767403,0.3495095200739108,,
3029,TN,True,14430.286773014814,0.018518518518518517,0.520506092560277,0.09710964323621622,0.5380952380952381,,
3049,TN,True,5693.27191694174,0.027777777777777776,0.5724674554182062,0.1494933605816883,0.5428571428571428,,
3051,FN,False,9067.589799989946,0.018518518518518517,0.1263805296205377,0.03542874626359041,0.0,,
3062,FP,False,149472.34243899584,0.037037037037037035,0.763498303809193,0.4786268199398249,0.21357549029088516,,
3083,TN,True,6583.9567760704085,0.018518518518518517,0.5413408818643223,0.04168270665916041,0.5476190476190476,,
3092,FN,False,4005.7043000124395,0.027777777777777776,0.2621956767797868,0.06213831360159683,0.0,,
3101,TP,True,212124.7619590722,0.037037037037037035,0.8544141932040862,0.5589005053908168,0.45490023789919465,,
3124,FN,False,7005.572399997618,0.018518518518518517,0.5077204169129546,0.03257188282592138,0.0,,
3147,FP,False,215021.8851089012,0.037037037037037035,0.6703878922676587,0.48246776689877297,0.24814054022998916,,
3151,TN,True,10471.300408011302,0.018518518518518517,0.15905835695575843,0.0069235101151917805,0.4285714285714285,,
3169,FP,False,72028.86121813208,0.046296296296296294,0.598031451607711,0.39208389029194035,0.13013536726069616,,
3194,TN,True,99041.84561804868,0.018518518518518517,0.6561537703542579,0.2334171136031236,0.32380952380952377,,
3208,FP,False,132168.97090000566,0.046296296296296294,0.7833165701614866,0.6468040688567755,0.0,,
